id,ville,arrondissement,quartier,surface_m2,nb_pieces,nb_chambres,nb_salles_bain,etage,ascenseur,annee_construction,etat_logement,type_chauffage,climatisation,parking,balcon,terrasse,cave,meuble,distance_centre_ville_km,zone_type,transports_publics_score,commerces_proximite_score,ecoles_proximite_score,agence_type,annee,mois,prix_loyer_mensuel,gamme_prix,prix_m2,age_batiment,score_commodites,score_environnement_global,densite_logement,categorie_logement
LOC_000100,Paris,18ème,Quartier_18ème,21.3,1,0,1,10,Oui,1992,Bon,Collectif,Non,Non,Non,Non,Non,Oui,14.4,Banlieue,2,2,4,Promoteur,2023,5,918,800-1200€,43.098591549295776,32,0,2.6666666666666665,0.0,Studio
LOC_000101,Nice,Nord,Moderne,32.0,2,1,1,8,Oui,1949,Bon,Gaz,Non,Non,Non,Non,Non,Oui,9.7,Périphérie,2,3,4,Particulier,2022,4,941,800-1200€,29.40625,75,0,3.0,3.125,T2
LOC_000102,Lille,Ouest,Commerce,40.2,3,1,1,4,Non,1853,Bon,Gaz,Non,Non,Non,Non,Non,Non,13.4,Banlieue,2,2,4,Agence_nationale,2022,4,445,< 800€,11.069651741293532,171,0,2.6666666666666665,2.487562189054726,T3
LOC_000103,Montpellier,Ouest,Industriel,41.2,3,1,1,7,Oui,1970,Moyen,Électrique,Oui,Oui,Oui,Non,Non,Oui,7.3,Périphérie,3,4,4,Promoteur,2023,7,645,< 800€,15.65533980582524,54,3,3.6666666666666665,2.4271844660194173,T3
LOC_000104,Toulouse,Sud,Commerce,55.1,3,1,1,8,Oui,1936,Bon,Fuel,Non,Non,Non,Non,Non,Oui,13.0,Banlieue,3,4,3,Agence_locale,2023,3,839,800-1200€,15.226860254083483,88,0,3.3333333333333335,1.8148820326678767,T3
LOC_000105,Paris,17ème,Quartier_17ème,107.2,5,4,1,6,Oui,2011,Très_bon,Collectif,Oui,Non,Oui,Non,Non,Non,3.4,Proche_centre,4,4,3,Particulier,2024,11,4828,> 2500€,45.037313432835816,13,2,3.6666666666666665,3.731343283582089,T5+
LOC_000106,Strasbourg,Centre,Centre-ville,53.2,3,1,1,0,Non,2022,Neuf,Pompe_à_chaleur,Non,Non,Non,Non,Non,Oui,0.5,Centre,5,5,4,Particulier,2024,9,1076,800-1200€,20.225563909774436,2,0,4.666666666666667,1.8796992481203008,T3
LOC_000107,Montpellier,Ouest,Commerce,44.2,3,2,1,10,Non,2016,Très_bon,Gaz,Non,Oui,Oui,Oui,Oui,Non,5.7,Périphérie,2,4,3,Particulier,2023,7,843,800-1200€,19.07239819004525,8,4,3.0,4.524886877828054,T3
LOC_000108,Toulouse,Nord,Périphérie,60.3,4,3,1,10,Non,1989,Bon,Gaz,Non,Non,Non,Non,Non,Non,3.6,Proche_centre,4,3,4,Agence_locale,2024,1,943,800-1200€,15.638474295190713,35,0,3.6666666666666665,4.975124378109453,T4
LOC_000109,Lille,Est,Banlieue,80.0,4,3,1,12,Non,1870,Moyen,Collectif,Oui,Oui,Non,Non,Non,Non,12.1,Banlieue,2,3,2,Agence_nationale,2024,4,867,800-1200€,10.8375,154,2,2.3333333333333335,3.75,T4
LOC_000110,Toulouse,Sud,Banlieue,54.3,3,1,1,1,Non,1925,Moyen,Fuel,Oui,Oui,Non,Non,Non,Oui,8.2,Périphérie,1,2,2,Agence_nationale,2023,8,1051,800-1200€,19.355432780847146,99,2,1.6666666666666667,1.841620626151013,T3
LOC_000111,Nice,Centre,Université,28.6,2,1,1,1,Oui,1940,Moyen,Électrique,Non,Non,Oui,Non,Non,Non,0.9,Centre,4,4,5,Promoteur,2023,6,452,< 800€,15.804195804195803,84,1,4.333333333333333,3.4965034965034962,T2
LOC_000112,Nice,Sud,Résidentiel,42.3,3,1,1,4,Oui,1973,Moyen,Électrique,Non,Non,Non,Non,Non,Oui,3.8,Proche_centre,3,4,4,Promoteur,2022,3,778,< 800€,18.39243498817967,51,0,3.6666666666666665,2.364066193853428,T3
LOC_000113,Nantes,Est,Périphérie,69.9,4,3,1,7,Oui,1951,À_rénover,Gaz,Non,Oui,Non,Non,Non,Non,6.8,Périphérie,2,3,2,Agence_locale,2023,8,621,< 800€,8.88412017167382,73,1,2.3333333333333335,4.291845493562231,T4
LOC_000114,Marseille,Ouest,Centre-ville,67.9,4,3,1,7,Oui,1867,À_rénover,Fuel,Non,Oui,Non,Non,Non,Non,8.5,Périphérie,2,2,3,Promoteur,2024,9,970,800-1200€,14.285714285714285,157,1,2.3333333333333335,4.4182621502209125,T4
LOC_000115,Bordeaux,Ouest,Historique,45.4,3,1,1,11,Non,1987,Bon,Collectif,Oui,Oui,Non,Oui,Non,Non,12.5,Banlieue,3,4,4,Promoteur,2024,7,981,800-1200€,21.6079295154185,37,3,3.6666666666666665,2.2026431718061676,T3
LOC_000116,Lyon,Centre,Gare,40.4,3,2,1,7,Oui,1968,Moyen,Électrique,Non,Non,Oui,Non,Non,Non,1.0,Centre,4,4,4,Agence_nationale,2023,7,573,< 800€,14.183168316831683,56,1,4.0,4.9504950495049505,T3
LOC_000117,Toulouse,Ouest,Moderne,60.5,4,2,1,5,Oui,1861,À_rénover,Gaz,Non,Non,Non,Non,Non,Oui,4.2,Proche_centre,3,3,4,Promoteur,2023,8,759,< 800€,12.545454545454545,163,0,3.3333333333333335,3.3057851239669422,T4
LOC_000118,Strasbourg,Nord,Université,37.6,2,1,1,11,Oui,1900,Moyen,Électrique,Oui,Oui,Oui,Non,Non,Non,8.2,Périphérie,3,2,3,Agence_nationale,2023,4,604,< 800€,16.06382978723404,124,3,2.6666666666666665,2.6595744680851063,T2
LOC_000119,Lyon,Sud,Moderne,66.8,4,2,1,9,Oui,1879,Bon,Fuel,Non,Non,Non,Non,Non,Oui,10.7,Banlieue,1,3,2,Agence_locale,2022,8,1153,800-1200€,17.260479041916167,145,0,2.0,2.9940119760479043,T4
LOC_000120,Marseille,Sud,Université,23.1,1,0,1,9,Oui,1897,Moyen,Électrique,Non,Non,Oui,Oui,Non,Oui,8.0,Périphérie,2,4,2,Agence_nationale,2023,2,511,< 800€,22.12121212121212,127,2,2.6666666666666665,0.0,Studio
LOC_000121,Marseille,Nord,Historique,55.3,3,1,1,6,Oui,1956,Moyen,Électrique,Oui,Oui,Non,Non,Oui,Oui,9.1,Périphérie,2,2,3,Promoteur,2022,8,1186,800-1200€,21.446654611211574,68,3,2.3333333333333335,1.8083182640144666,T3
LOC_000122,Lyon,Ouest,Gare,26.3,2,1,1,8,Non,1860,Moyen,Électrique,Non,Oui,Non,Non,Oui,Non,9.5,Périphérie,1,3,3,Agence_nationale,2024,9,350,< 800€,13.307984790874524,164,2,2.3333333333333335,3.802281368821293,T2
LOC_000123,Lyon,Nord,Commerce,92.3,5,3,1,9,Oui,1902,À_rénover,Fuel,Non,Oui,Non,Oui,Non,Oui,10.1,Banlieue,3,3,4,Particulier,2022,8,1513,1200-1800€,16.39219934994583,122,2,3.3333333333333335,3.2502708559046587,T5+
LOC_000124,Paris,9ème,Quartier_9ème,34.3,2,1,1,11,Non,1913,Bon,Électrique,Non,Non,Oui,Oui,Non,Non,4.5,Proche_centre,4,4,3,Particulier,2022,7,1067,800-1200€,31.10787172011662,111,2,3.6666666666666665,2.915451895043732,T2
LOC_000125,Nice,Sud,Moderne,76.6,4,3,1,12,Non,1873,Moyen,Électrique,Non,Oui,Oui,Non,Oui,Non,6.9,Périphérie,1,3,3,Agence_nationale,2023,9,1570,1200-1800€,20.49608355091384,151,3,2.3333333333333335,3.91644908616188,T4
LOC_000126,Bordeaux,Ouest,Université,31.4,2,1,1,10,Oui,1861,Très_bon,Fuel,Non,Oui,Non,Non,Oui,Non,8.8,Périphérie,1,4,2,Agence_nationale,2023,6,622,< 800€,19.80891719745223,163,2,2.3333333333333335,3.1847133757961785,T2
LOC_000127,Lyon,Sud,Résidentiel,61.0,4,3,1,0,Non,1928,Moyen,Fuel,Non,Oui,Oui,Non,Oui,Non,11.0,Banlieue,3,4,3,Particulier,2022,5,588,< 800€,9.639344262295081,96,3,3.3333333333333335,4.918032786885246,T4
LOC_000128,Nantes,Centre,Historique,21.4,1,0,1,6,Oui,1876,Bon,Électrique,Non,Non,Non,Non,Non,Non,1.0,Centre,4,4,5,Agence_locale,2022,12,348,< 800€,16.261682242990656,148,0,4.333333333333333,0.0,Studio
LOC_000129,Toulouse,Nord,Historique,76.7,4,3,1,1,Non,1885,Moyen,Électrique,Non,Non,Oui,Oui,Non,Oui,8.3,Périphérie,3,4,4,Agence_nationale,2023,6,1378,1200-1800€,17.966101694915253,139,2,3.6666666666666665,3.911342894393742,T4
LOC_000130,Nice,Nord,Banlieue,80.8,5,3,1,12,Non,1911,Moyen,Gaz,Non,Oui,Non,Non,Non,Non,5.3,Périphérie,1,3,4,Promoteur,2024,1,1471,1200-1800€,18.205445544554458,113,1,2.6666666666666665,3.7128712871287126,T5+
LOC_000131,Marseille,Est,Gare,39.9,2,1,1,3,Oui,1865,À_rénover,Électrique,Oui,Non,Non,Non,Non,Non,3.8,Proche_centre,5,3,4,Particulier,2023,9,341,< 800€,8.546365914786968,159,1,4.0,2.5062656641604013,T2
LOC_000132,Bordeaux,Nord,Université,27.2,2,1,1,4,Oui,1911,Très_bon,Gaz,Non,Oui,Non,Non,Non,Non,7.7,Périphérie,1,2,4,Agence_locale,2023,2,649,< 800€,23.860294117647058,113,1,2.3333333333333335,3.6764705882352944,T2
LOC_000133,Marseille,Est,Industriel,41.8,3,1,1,2,Non,1918,Moyen,Gaz,Non,Oui,Non,Non,Non,Non,12.4,Banlieue,3,2,3,Promoteur,2024,1,703,< 800€,16.81818181818182,106,1,2.6666666666666665,2.3923444976076556,T3
LOC_000134,Paris,16ème,Quartier_16ème,33.0,2,1,1,5,Oui,1876,À_rénover,Électrique,Oui,Non,Oui,Non,Oui,Oui,13.3,Banlieue,2,3,2,Agence_locale,2024,6,2012,1800-2500€,60.96969696969697,148,3,2.3333333333333335,3.0303030303030303,T2
LOC_000135,Strasbourg,Nord,Industriel,64.3,4,2,1,4,Non,1996,Bon,Électrique,Non,Oui,Non,Non,Non,Oui,14.0,Banlieue,2,3,3,Agence_nationale,2022,9,880,800-1200€,13.685847589424572,28,1,2.6666666666666665,3.1104199066874028,T4
LOC_000136,Montpellier,Centre,Industriel,27.8,2,1,1,11,Oui,1968,Bon,Collectif,Non,Non,Non,Non,Non,Oui,1.1,Centre,5,4,3,Agence_nationale,2022,9,553,< 800€,19.89208633093525,56,0,4.0,3.597122302158273,T2
LOC_000137,Paris,11ème,Quartier_11ème,48.7,3,1,1,11,Oui,1876,Bon,Collectif,Non,Non,Non,Oui,Non,Oui,1.0,Centre,4,5,5,Agence_nationale,2024,12,3239,> 2500€,66.50924024640656,148,1,4.666666666666667,2.0533880903490758,T3
LOC_000138,Lyon,Ouest,Gare,27.9,2,1,1,1,Non,1865,Moyen,Collectif,Non,Oui,Oui,Non,Non,Non,10.6,Banlieue,2,3,3,Agence_locale,2023,12,529,< 800€,18.96057347670251,159,2,2.6666666666666665,3.584229390681004,T2
LOC_000139,Marseille,Ouest,Gare,64.1,4,2,1,5,Oui,1987,Bon,Fuel,Non,Non,Non,Non,Non,Oui,5.0,Proche_centre,5,3,3,Agence_nationale,2022,4,885,800-1200€,13.806552262090484,37,0,3.6666666666666665,3.1201248049921997,T4
LOC_000140,Toulouse,Sud,Historique,30.1,2,1,1,2,Oui,1953,À_rénover,Électrique,Non,Oui,Oui,Non,Oui,Oui,11.1,Banlieue,1,2,2,Promoteur,2022,2,407,< 800€,13.52159468438538,71,3,1.6666666666666667,3.322259136212624,T2
LOC_000141,Lyon,Ouest,Périphérie,18.8,1,0,1,1,Oui,2015,Très_bon,Gaz,Non,Non,Oui,Oui,Non,Oui,12.8,Banlieue,3,3,4,Promoteur,2023,11,518,< 800€,27.5531914893617,9,2,3.3333333333333335,0.0,Studio
LOC_000142,Strasbourg,Est,Université,96.8,5,3,2,2,Oui,2008,Très_bon,Électrique,Non,Non,Non,Oui,Non,Non,13.9,Banlieue,3,4,2,Particulier,2023,1,1295,1200-1800€,13.37809917355372,16,1,3.0,3.0991735537190084,T5+
LOC_000143,Nantes,Est,Banlieue,63.9,4,2,1,6,Oui,1856,Bon,Gaz,Non,Non,Oui,Non,Non,Non,7.1,Périphérie,1,2,2,Agence_locale,2023,12,927,800-1200€,14.507042253521128,168,1,1.6666666666666667,3.1298904538341157,T4
LOC_000144,Nice,Ouest,Centre-ville,94.9,5,3,1,2,Oui,1931,À_rénover,Électrique,Non,Oui,Non,Non,Non,Non,14.4,Banlieue,1,3,4,Agence_nationale,2024,4,1671,1200-1800€,17.608008429926237,93,1,2.6666666666666665,3.1612223393045307,T5+
LOC_000145,Paris,3ème,Quartier_3ème,34.9,2,1,1,0,Non,1850,Bon,Électrique,Non,Non,Oui,Non,Non,Oui,0.1,Centre,4,4,3,Agence_nationale,2022,8,1313,1200-1800€,37.621776504298,174,1,3.6666666666666665,2.865329512893983,T2
LOC_000146,Strasbourg,Ouest,Gare,76.5,4,3,1,11,Non,2013,Moyen,Fuel,Non,Non,Non,Non,Non,Oui,6.9,Périphérie,3,2,3,Agence_nationale,2022,6,732,< 800€,9.568627450980392,11,0,2.6666666666666665,3.9215686274509802,T4
LOC_000147,Nice,Nord,Université,45.8,3,1,1,12,Non,1858,Bon,Électrique,Non,Non,Non,Oui,Non,Oui,14.4,Banlieue,1,2,3,Agence_nationale,2024,12,1034,800-1200€,22.5764192139738,166,1,2.0,2.183406113537118,T3
LOC_000148,Lyon,Sud,Moderne,30.1,2,1,1,5,Oui,1877,Moyen,Gaz,Non,Oui,Oui,Non,Non,Non,5.5,Périphérie,2,2,3,Agence_locale,2022,11,394,< 800€,13.08970099667774,147,2,2.3333333333333335,3.322259136212624,T2
LOC_000149,Lyon,Centre,Résidentiel,46.3,3,2,1,1,Non,1946,Bon,Gaz,Non,Non,Oui,Non,Non,Non,0.5,Centre,5,4,5,Promoteur,2022,8,655,< 800€,14.146868250539958,78,1,4.666666666666667,4.319654427645789,T3
LOC_000150,Lyon,Sud,Commerce,40.9,3,1,1,10,Oui,1910,Très_bon,Électrique,Non,Oui,Oui,Oui,Oui,Non,7.9,Périphérie,3,4,3,Agence_locale,2022,1,1142,800-1200€,27.921760391198045,114,4,3.3333333333333335,2.444987775061125,T3
LOC_000151,Toulouse,Nord,Résidentiel,20.1,1,0,1,4,Oui,1970,Moyen,Électrique,Oui,Oui,Oui,Non,Non,Non,8.7,Périphérie,2,3,3,Agence_nationale,2022,1,409,< 800€,20.34825870646766,54,3,2.6666666666666665,0.0,Studio
LOC_000152,Lille,Centre,Université,51.3,3,2,1,10,Oui,1988,Bon,Fuel,Non,Oui,Oui,Non,Non,Non,1.3,Centre,5,4,4,Agence_nationale,2022,5,799,< 800€,15.57504873294347,36,2,4.333333333333333,3.8986354775828467,T3
LOC_000153,Paris,17ème,Quartier_17ème,83.3,4,3,2,2,Non,1892,À_rénover,Fuel,Oui,Oui,Non,Non,Non,Non,9.9,Périphérie,3,3,3,Particulier,2022,7,2217,1800-2500€,26.614645858343337,132,2,3.0,3.601440576230492,T4
LOC_000154,Bordeaux,Est,Banlieue,28.1,2,1,1,0,Non,2009,Très_bon,Électrique,Oui,Oui,Non,Non,Non,Oui,6.3,Périphérie,1,4,2,Agence_nationale,2022,7,617,< 800€,21.95729537366548,15,2,2.3333333333333335,3.558718861209964,T2
LOC_000155,Strasbourg,Sud,Historique,83.7,5,4,1,4,Oui,2008,Très_bon,Électrique,Oui,Non,Oui,Non,Non,Non,9.9,Périphérie,2,2,3,Agence_nationale,2024,6,1718,1200-1800€,20.52568697729988,16,2,2.3333333333333335,4.778972520908004,T5+
LOC_000156,Montpellier,Centre,Commerce,91.7,5,3,2,11,Oui,2015,Neuf,Électrique,Non,Non,Non,Non,Non,Oui,1.9,Centre,4,4,4,Promoteur,2023,5,1484,1200-1800€,16.18320610687023,9,0,4.0,3.271537622682661,T5+
LOC_000157,Lille,Centre,Université,35.1,2,1,1,3,Oui,1862,À_rénover,Fuel,Non,Non,Non,Non,Oui,Oui,1.7,Centre,5,5,5,Promoteur,2022,9,300,< 800€,8.547008547008547,162,1,5.0,2.849002849002849,T2
LOC_000158,Lille,Ouest,Industriel,77.0,4,2,1,11,Non,1873,Bon,Électrique,Non,Oui,Non,Non,Non,Non,13.1,Banlieue,2,4,3,Particulier,2022,8,692,< 800€,8.987012987012987,151,1,3.0,2.5974025974025974,T4
LOC_000159,Montpellier,Nord,Université,33.9,2,1,1,9,Non,1928,Moyen,Fuel,Oui,Non,Non,Non,Oui,Oui,3.1,Proche_centre,5,4,3,Particulier,2024,1,500,< 800€,14.749262536873157,96,2,4.0,2.949852507374631,T2
LOC_000160,Nantes,Ouest,Périphérie,19.1,1,0,1,7,Oui,1920,Moyen,Fuel,Non,Non,Non,Non,Oui,Non,6.6,Périphérie,1,4,3,Agence_nationale,2024,11,305,< 800€,15.968586387434554,104,1,2.6666666666666665,0.0,Studio
LOC_000161,Paris,16ème,Quartier_16ème,37.4,2,1,1,6,Oui,1859,Moyen,Collectif,Non,Oui,Non,Non,Non,Non,15.0,Banlieue,3,3,4,Agence_nationale,2024,3,2787,> 2500€,74.5187165775401,165,1,3.3333333333333335,2.6737967914438503,T2
LOC_000162,Bordeaux,Nord,Résidentiel,41.5,3,1,1,11,Non,1896,À_rénover,Fuel,Non,Oui,Oui,Non,Non,Non,4.5,Proche_centre,4,4,4,Promoteur,2022,11,360,< 800€,8.674698795180722,128,2,4.0,2.4096385542168677,T3
LOC_000163,Paris,19ème,Quartier_19ème,47.0,3,2,1,7,Non,1978,Bon,Électrique,Non,Oui,Non,Non,Non,Oui,10.0,Périphérie,3,3,2,Agence_nationale,2022,8,1238,1200-1800€,26.340425531914892,46,1,2.6666666666666665,4.25531914893617,T3
LOC_000164,Lyon,Est,Industriel,38.9,2,1,1,0,Non,1903,Moyen,Gaz,Non,Oui,Non,Oui,Non,Non,5.1,Périphérie,2,3,3,Promoteur,2024,3,753,< 800€,19.3573264781491,121,2,2.6666666666666665,2.570694087403599,T2
LOC_000165,Bordeaux,Nord,Industriel,48.6,3,2,1,0,Non,2010,Bon,Gaz,Non,Oui,Oui,Non,Non,Oui,13.7,Banlieue,1,3,3,Promoteur,2022,1,1003,800-1200€,20.637860082304528,14,2,2.3333333333333335,4.11522633744856,T3
LOC_000166,Lille,Ouest,Industriel,55.3,3,2,1,5,Non,1975,Bon,Gaz,Non,Non,Non,Non,Non,Oui,11.2,Banlieue,3,2,4,Agence_locale,2024,9,750,< 800€,13.5623869801085,49,0,3.0,3.616636528028933,T3
LOC_000167,Paris,13ème,Quartier_13ème,50.7,3,1,1,12,Oui,1862,Moyen,Gaz,Oui,Non,Oui,Oui,Non,Oui,13.5,Banlieue,2,3,4,Agence_locale,2022,6,1690,1200-1800€,33.33333333333333,162,3,3.0,1.9723865877712032,T3
LOC_000168,Paris,10ème,Quartier_10ème,63.4,4,3,1,10,Oui,2009,Très_bon,Gaz,Non,Oui,Non,Oui,Oui,Oui,2.7,Proche_centre,3,3,4,Agence_locale,2022,12,3060,> 2500€,48.26498422712934,15,3,3.3333333333333335,4.731861198738171,T4
LOC_000169,Strasbourg,Sud,Université,31.9,2,1,1,11,Non,1934,Bon,Gaz,Oui,Oui,Non,Non,Non,Non,9.0,Périphérie,1,4,4,Particulier,2023,12,302,< 800€,9.467084639498433,90,2,3.0,3.1347962382445145,T2
LOC_000170,Toulouse,Est,Résidentiel,27.6,2,1,1,0,Non,1942,À_rénover,Électrique,Non,Oui,Non,Oui,Non,Non,3.6,Proche_centre,3,4,4,Promoteur,2023,11,300,< 800€,10.869565217391305,82,2,3.6666666666666665,3.6231884057971016,T2
LOC_000171,Lyon,Sud,Industriel,36.5,2,1,1,4,Non,1972,Moyen,Électrique,Non,Oui,Non,Non,Non,Oui,7.8,Périphérie,2,4,3,Promoteur,2024,5,733,< 800€,20.08219178082192,52,1,3.0,2.73972602739726,T2
LOC_000172,Strasbourg,Sud,Périphérie,40.7,3,2,1,7,Non,1878,À_rénover,Électrique,Oui,Non,Oui,Non,Non,Non,11.2,Banlieue,3,4,2,Agence_nationale,2022,10,300,< 800€,7.37100737100737,146,2,3.0,4.914004914004914,T3
LOC_000173,Lille,Centre,Historique,71.3,4,2,1,10,Oui,1948,Bon,Fuel,Non,Non,Oui,Non,Non,Non,0.5,Centre,5,4,3,Promoteur,2024,9,978,800-1200€,13.716690042075736,76,1,4.0,2.8050490883590466,T4
LOC_000174,Nantes,Sud,Centre-ville,36.0,2,1,1,6,Non,1870,Moyen,Fuel,Non,Non,Non,Non,Non,Non,9.6,Périphérie,1,3,3,Particulier,2023,4,334,< 800€,9.277777777777779,154,0,2.3333333333333335,2.7777777777777777,T2
LOC_000175,Paris,3ème,Quartier_3ème,53.0,3,1,1,8,Oui,2017,Très_bon,Pompe_à_chaleur,Non,Oui,Oui,Non,Non,Non,1.6,Centre,5,5,5,Promoteur,2024,9,3230,> 2500€,60.943396226415096,7,2,5.0,1.8867924528301887,T3
LOC_000176,Toulouse,Centre,Industriel,16.7,1,0,1,8,Oui,1877,Très_bon,Gaz,Oui,Non,Non,Non,Non,Oui,1.3,Centre,5,4,4,Agence_locale,2022,2,362,< 800€,21.676646706586826,147,1,4.333333333333333,0.0,Studio
LOC_000177,Lyon,Est,Centre-ville,17.0,1,0,1,12,Non,1967,Moyen,Collectif,Oui,Oui,Non,Oui,Non,Non,13.0,Banlieue,2,4,2,Agence_locale,2024,6,438,< 800€,25.764705882352942,57,3,2.6666666666666665,0.0,Studio
LOC_000178,Lyon,Est,Périphérie,46.5,3,1,1,6,Non,1913,Bon,Collectif,Non,Oui,Oui,Non,Non,Non,6.9,Périphérie,2,4,4,Agence_nationale,2024,3,990,800-1200€,21.29032258064516,111,2,3.3333333333333335,2.1505376344086025,T3
LOC_000179,Bordeaux,Nord,Commerce,41.6,3,1,1,10,Oui,2016,Bon,Gaz,Non,Non,Non,Non,Non,Non,11.6,Banlieue,3,4,3,Agence_nationale,2024,12,576,< 800€,13.846153846153845,8,0,3.3333333333333335,2.4038461538461537,T3
LOC_000180,Bordeaux,Centre,Centre-ville,44.2,3,2,1,3,Oui,1891,À_rénover,Électrique,Oui,Oui,Non,Non,Non,Non,0.1,Centre,5,4,5,Agence_locale,2023,1,524,< 800€,11.855203619909501,133,2,4.666666666666667,4.524886877828054,T3
LOC_000181,Bordeaux,Est,Commerce,39.1,2,1,1,11,Oui,1947,Bon,Collectif,Non,Oui,Non,Oui,Non,Non,12.6,Banlieue,2,2,4,Agence_nationale,2024,11,784,< 800€,20.051150895140665,77,2,2.6666666666666665,2.557544757033248,T2
LOC_000182,Lille,Nord,Commerce,24.4,1,0,1,2,Non,1981,Très_bon,Gaz,Non,Oui,Oui,Non,Oui,Non,5.1,Périphérie,1,2,2,Agence_nationale,2024,9,408,< 800€,16.721311475409838,43,3,1.6666666666666667,0.0,Studio
LOC_000183,Lille,Sud,Moderne,62.1,4,3,1,12,Oui,1984,Très_bon,Gaz,Oui,Oui,Non,Non,Oui,Oui,9.6,Périphérie,1,4,3,Agence_nationale,2024,1,1489,1200-1800€,23.97745571658615,40,3,2.6666666666666665,4.830917874396135,T4
LOC_000184,Toulouse,Ouest,Banlieue,81.0,4,3,2,7,Oui,2014,Très_bon,Fuel,Non,Non,Oui,Non,Non,Non,9.7,Périphérie,3,4,3,Particulier,2023,5,1449,1200-1800€,17.88888888888889,10,1,3.3333333333333335,3.7037037037037033,T4
LOC_000185,Bordeaux,Ouest,Moderne,65.2,4,3,1,5,Oui,1874,Bon,Collectif,Non,Oui,Oui,Non,Non,Non,6.6,Périphérie,2,2,2,Promoteur,2024,6,1144,800-1200€,17.54601226993865,150,2,2.0,4.601226993865031,T4
LOC_000186,Marseille,Centre,Moderne,36.5,2,1,1,0,Oui,1914,Moyen,Électrique,Oui,Oui,Oui,Non,Non,Oui,0.1,Centre,4,4,5,Particulier,2024,2,828,800-1200€,22.684931506849313,110,3,4.333333333333333,2.73972602739726,T2
LOC_000187,Paris,3ème,Quartier_3ème,22.2,1,0,1,4,Oui,1927,Moyen,Gaz,Non,Non,Non,Oui,Oui,Oui,0.7,Centre,5,5,5,Agence_locale,2024,10,1216,1200-1800€,54.77477477477478,97,2,5.0,0.0,Studio
LOC_000188,Nantes,Centre,Banlieue,52.6,3,2,1,0,Non,1950,Moyen,Collectif,Non,Non,Non,Non,Non,Non,0.3,Centre,4,4,3,Agence_locale,2023,11,666,< 800€,12.661596958174904,74,0,3.6666666666666665,3.802281368821293,T3
LOC_000189,Toulouse,Centre,Université,29.7,2,1,1,12,Non,1990,Bon,Électrique,Non,Oui,Oui,Non,Non,Oui,1.1,Centre,4,4,3,Agence_nationale,2024,5,682,< 800€,22.962962962962962,34,2,3.6666666666666665,3.3670033670033668,T2
LOC_000190,Toulouse,Sud,Moderne,26.7,2,1,1,11,Oui,1994,Bon,Fuel,Non,Oui,Oui,Non,Non,Non,10.4,Banlieue,2,3,2,Agence_nationale,2024,2,410,< 800€,15.355805243445694,30,2,2.3333333333333335,3.7453183520599254,T2
LOC_000191,Montpellier,Sud,Résidentiel,55.7,3,2,1,4,Non,1885,À_rénover,Gaz,Non,Non,Non,Non,Non,Non,4.3,Proche_centre,5,4,3,Particulier,2023,8,515,< 800€,9.245960502692999,139,0,4.0,3.5906642728904847,T3
LOC_000192,Bordeaux,Ouest,Moderne,26.2,2,1,1,3,Non,2000,Bon,Gaz,Non,Non,Oui,Non,Non,Non,4.8,Proche_centre,5,3,3,Promoteur,2024,5,592,< 800€,22.595419847328245,24,1,3.6666666666666665,3.816793893129771,T2
LOC_000193,Lille,Ouest,Université,45.7,3,1,1,0,Oui,1974,Bon,Gaz,Non,Non,Non,Non,Non,Non,8.8,Périphérie,1,2,4,Agence_nationale,2022,3,564,< 800€,12.341356673960611,50,0,2.3333333333333335,2.1881838074398248,T3
LOC_000194,Bordeaux,Sud,Résidentiel,25.4,2,1,1,10,Oui,2000,Bon,Fuel,Non,Oui,Non,Non,Non,Non,9.8,Périphérie,2,3,4,Particulier,2022,12,523,< 800€,20.590551181102363,24,1,3.0,3.937007874015748,T2
LOC_000195,Montpellier,Nord,Commerce,86.3,4,3,1,2,Non,1880,Moyen,Électrique,Non,Oui,Non,Non,Non,Non,10.7,Banlieue,2,2,2,Particulier,2024,3,796,< 800€,9.223638470451911,144,1,2.0,3.476245654692932,T4
LOC_000196,Lille,Nord,Université,52.8,3,2,1,0,Oui,1896,Moyen,Électrique,Non,Non,Non,Non,Non,Non,3.5,Proche_centre,3,4,4,Promoteur,2022,10,505,< 800€,9.56439393939394,128,0,3.6666666666666665,3.787878787878788,T3
LOC_000197,Strasbourg,Ouest,Université,15.6,1,0,1,9,Oui,1917,Bon,Électrique,Non,Oui,Oui,Non,Oui,Oui,12.8,Banlieue,3,4,4,Promoteur,2022,4,360,< 800€,23.076923076923077,107,3,3.6666666666666665,0.0,Studio
LOC_000198,Lyon,Nord,Moderne,26.3,2,1,1,1,Non,1883,À_rénover,Électrique,Oui,Non,Non,Non,Non,Non,10.2,Banlieue,3,4,3,Agence_locale,2022,10,389,< 800€,14.790874524714829,141,1,3.3333333333333335,3.802281368821293,T2
LOC_000199,Nantes,Ouest,Périphérie,45.6,3,1,1,12,Oui,1871,Bon,Fuel,Non,Oui,Non,Non,Non,Oui,4.6,Proche_centre,3,4,3,Agence_nationale,2023,7,620,< 800€,13.596491228070175,153,1,3.3333333333333335,2.1929824561403506,T3
LOC_000200,Lyon,Nord,Historique,40.9,3,1,1,9,Oui,1920,À_rénover,Électrique,Non,Oui,Non,Oui,Non,Non,6.0,Périphérie,2,4,3,Promoteur,2023,6,616,< 800€,15.06112469437653,104,2,3.0,2.444987775061125,T3
